,code,day,pe_ratio,pb_ratio,ps_ratio,pcf_ratio
2903,601228.XSHG,2017-09-29,58.9713,3.5835,4.8034,-415.4752
2904,601229.XSHG,2017-09-29,9.4267,1.1837,4.3793,-9.3268
2905,601231.XSHG,2017-09-29,28.3085,3.9361,1.1522,31.868000000000002
2906,601233.XSHG,2017-09-29,15.0673,1.879,0.7329,-24.8517
2907,601238.XSHG,2017-09-29,20.5525,3.5866,2.7804,99.4904
2908,601258.XSHG,2017-09-29,30.8589,1.4262,0.2709,-9.5569
2909,601288.XSHG,2017-09-29,6.6212,1.0169,2.3742,91.4778
2910,601311.XSHG,2017-09-29,24.7339,2.565,1.8864,21.691
2911,601313.XSHG,2017-09-29,36.0478,2.1208,1.5215,24.1558
2912,601318.XSHG,2017-09-29,15.2211,2.4351,1.2383,-12.3466
2913,601326.XSHG,2017-09-29,52.5864,3.3386,7.507999999999999,200.8846
2914,601328.XSHG,2017-09-29,6.8493,0.8333,2.4258,-7.632000000000001
2915,601333.XSHG,2017-09-29,36.3831,1.3067,2.0349,-83.57799999999999
2916,601336.XSHG,2017-09-29,36.4805,2.9354,1.3019,74.5927
2917,601339.XSHG,2017-09-29,14.0916,1.208,1.4608,-29.7797
2918,601366.XSHG,2017-09-29,28.2535,2.4354,1.0169,-107.7612
2919,601368.XSHG,2017-09-29,20.8373,2.5498,5.8086,-46.0725
2920,601369.XSHG,2017-09-29,60.18600000000001,1.9358,3.3351,356.4651
2921,601375.XSHG,2017-09-29,66.3464,3.5661,18.9975,-9.4744
2922,601377.XSHG,2017-09-29,25.2762,1.8265,6.9929,-13.1724
2923,601388.XSHG,2017-09-29,50.8178,4.6692,2.2463,695.8532
2924,601390.XSHG,2017-09-29,13.3933,1.4781,0.2949,233.6697
2925,601398.XSHG,2017-09-29,7.6094,1.1567,3.1430000000000002,16.9485
2926,601500.XSHG,2017-09-29,60.1005,3.6005,2.5371,150.0615
2927,601515.XSHG,2017-09-29,20.0654,3.4708,4.6448,-34.525
2928,601518.XSHG,2017-09-29,21.1392,1.7298,5.7129,-16.9129
2929,601519.XSHG,2017-09-29,-6.2559,12.4646,8.9887,-22.6004
2930,601555.XSHG,2017-09-29,27.9437,1.8012,7.5322,-25.8255
2931,601558.XSHG,2017-09-29,-4.9037,6.5858,13.0007,-100.0457
2932,601566.XSHG,2017-09-29,21.0598,2.2926,3.9019999999999997,-41.018
2933,601567.XSHG,2017-09-29,19.1699,2.3681,3.1414,-12.2345
2934,601579.XSHG,2017-09-29,39.001999999999995,2.0838,5.1565,93.8555
2935,601588.XSHG,2017-09-29,23.4798,1.608,1.4623,46.2712
2936,601595.XSHG,2017-09-29,40.5227,4.5925,8.2936,20.5024
2937,601599.XSHG,2017-09-29,30.0552,1.9209,1.3324,-31.4281
2938,601600.XSHG,2017-09-29,111.0356,3.4174,0.6503,-173.6241
2939,601601.XSHG,2017-09-29,26.9365,2.6736,1.1159999999999999,22.4845
2940,601607.XSHG,2017-09-29,18.8355,2.0214,0.5032,70.0505
2941,601608.XSHG,2017-09-29,-14.0818,3.1210000000000004,5.5341,-61.0969
2942,601611.XSHG,2017-09-29,38.1201,4.3524,0.7393,59.0119
2943,601616.XSHG,2017-09-29,-133.0676,1.7930000000000001,6.5534,60.7021
2944,601618.XSHG,2017-09-29,18.8309,1.7511,0.47200000000000003,22.6116
2945,601619.XSHG,2017-09-29,93.0823,7.2378,21.2089,-212.8785
2946,601628.XSHG,2017-09-29,37.3826,2.6066,1.2842,-32.3098
2947,601633.XSHG,2017-09-29,13.9088,2.4057,1.1395,44.7144
2948,601636.XSHG,2017-09-29,11.6285,2.2538,1.9036,-115.9092
2949,601666.XSHG,2017-09-29,15.3448,1.3399,0.8068,6.0329
2950,601668.XSHG,2017-09-29,8.7526,1.5247,0.2742,12.5979
2951,601669.XSHG,2017-09-29,17.4978,1.7606,0.484,6.3154
2952,601677.XSHG,2017-09-29,22.4445,1.7473,0.7971,183.74
2953,601678.XSHG,2017-09-29,15.4774,1.9806,1.7730000000000001,102.8898
2954,601688.XSHG,2017-09-29,25.2268,2.0148,9.1653,-4.7274
2955,601689.XSHG,2017-09-29,28.4638,3.4149,4.5358,18.8308
2956,601699.XSHG,2017-09-29,15.7388,1.5574,1.5904,7.0936
2957,601700.XSHG,2017-09-29,40.101,2.8211,3.6639,119.8444
2958,601717.XSHG,2017-09-29,73.7304,1.265,2.6316,-21.2604
2959,601718.XSHG,2017-09-29,30.7108,2.0047,1.3159,35.4196
2960,601727.XSHG,2017-09-29,49.6441,2.3157,1.3752,-52.827
2961,601766.XSHG,2017-09-29,27.4481,2.5753,1.2453,-148.4547
2962,601777.XSHG,2017-09-29,428.8066,1.6431,0.8959999999999999,13.9576
2963,601788.XSHG,2017-09-29,26.1735,1.5259,7.8870000000000005,-4.5241
2964,601789.XSHG,2017-09-29,24.241,1.9887,0.3505,4569.3198
2965,601798.XSHG,2017-09-29,-25.1933,2.1194,7.5293,41.7235
2966,601799.XSHG,2017-09-29,34.0361,3.6412,3.6226,-240.5207
2967,601800.XSHG,2017-09-29,14.3487,1.6643,0.5649,12.8476
2968,601801.XSHG,2017-09-29,17.2029,2.675,3.0196,17.399
2969,601808.XSHG,2017-09-29,-15.8239,1.5746,3.5479,-24.0602
2970,601811.XSHG,2017-09-29,22.9436,2.2828,2.675,28.3534
2971,601818.XSHG,2017-09-29,6.1322,0.8371,2.024,-8.267000000000001
2972,601857.XSHG,2017-09-29,72.9491,1.2337,0.7889,110.649
2973,601858.XSHG,2017-09-29,31.6071,3.3631,5.3001,-36.531
2974,601866.XSHG,2017-09-29,30.886999999999997,3.1377,2.9591,-42.6189
2975,601872.XSHG,2017-09-29,38.8658,1.6788,4.2796,9.501
2976,601877.XSHG,2017-09-29,18.9854,2.4896,2.2408,10.9917
2977,601878.XSHG,2017-09-29,56.8427,5.5257,15.6343,-34.8674
2978,601880.XSHG,2017-09-29,68.65,2.1358,3.5346,-264.6702
2979,601881.XSHG,2017-09-29,31.6442,2.5962,12.6728,-5.4722
2980,601882.XSHG,2017-09-29,113.544,7.484,7.6428,509.6553
2981,601886.XSHG,2017-09-29,32.6976,1.798,0.7731,14.7766
2982,601888.XSHG,2017-09-29,33.6435,5.2293,2.7269,11.8357
2983,601890.XSHG,2017-09-29,209.93599999999998,2.7611,9.4347,-65.5976
2984,601898.XSHG,2017-09-29,26.3785,0.9393,1.147,-114.8573
2985,601899.XSHG,2017-09-29,31.7548,2.8222,1.1503,71.7324
2986,601900.XSHG,2017-09-29,21.5055,2.6247,1.9909,38.6986
2987,601901.XSHG,2017-09-29,57.0347,1.9428,11.3447,-5.6461
2988,601908.XSHG,2017-09-29,55.107,1.8155,7.4096,113.9845
2989,601918.XSHG,2017-09-29,32.6347,2.4372,1.811,32.1196
2990,601919.XSHG,2017-09-29,-80.5519,3.4551,0.8432,-6.787000000000001
2991,601928.XSHG,2017-09-29,19.5126,1.9576,2.1629,20.6505
2992,601929.XSHG,2017-09-29,29.4321,1.6627,4.8999,-52.1428
2993,601933.XSHG,2017-09-29,46.9836,3.9981,1.442,-1314.1853
2994,601939.XSHG,2017-09-29,7.3716,1.0832,2.9404,30.0548
2995,601949.XSHG,2017-09-29,32.7729,3.2986,4.0134,115.6502
2996,601952.XSHG,2017-09-29,28.9581,3.1797,3.6318,28.8094
2997,601958.XSHG,2017-09-29,166.6619,2.1878,2.6395,-15.4806
2998,601965.XSHG,2017-09-29,25.5695,2.3354,4.5969999999999995,61.3286
2999,601966.XSHG,2017-09-29,26.9191,2.918,1.909,-10.9395
3000,601968.XSHG,2017-09-29,-1374.0591,2.7984,1.2359,87.52600000000001
3001,601969.XSHG,2017-09-29,-155.5936,4.813,14.1017,17.0747
3002,601985.XSHG,2017-09-29,25.596,2.9153,3.6159,-127.7264
3003,601988.XSHG,2017-09-29,6.9216,0.9314,2.5808,4.1073
3004,601989.XSHG,2017-09-29,215.8616,1.9438,2.5104,-92.3353
3005,601991.XSHG,2017-09-29,-18.5899,1.475,1.0031,48.3346
3006,601992.XSHG,2017-09-29,25.0025,1.699,1.2613,10.7974
3007,601996.XSHG,2017-09-29,39.1893,2.7382,3.7014,20.3032
3008,601997.XSHG,2017-09-29,8.4251,1.5186,2.9479,2.0039
3009,601998.XSHG,2017-09-29,7.3332,0.9016,2.0261,116.8648
3010,601999.XSHG,2017-09-29,40.2111,2.5889,2.9965,-20.9344
3011,603000.XSHG,2017-09-29,333.967,5.7233,10.8309,-61.0027
3012,603001.XSHG,2017-09-29,26.2334,1.7496,2.1742,-20.6896
3013,603002.XSHG,2017-09-29,128.0274,3.388,3.5322,-18.4103
3014,603003.XSHG,2017-09-29,119.9997,1.4858,0.3408,2.1633
3015,603005.XSHG,2017-09-29,96.895,4.4593,13.1823,28.1473
3016,603006.XSHG,2017-09-29,34.1294,4.6131,4.1949,-167.8342
3017,603007.XSHG,2017-09-29,59.4409,6.2553,8.4553,37.6102
3018,603008.XSHG,2017-09-29,28.6445,2.7317,2.5871,34.8317
3019,603009.XSHG,2017-09-29,69.9363,3.3539999999999996,5.1245,-10.323
3020,603010.XSHG,2017-09-29,48.8335,6.9059,5.2211,-5968.0703
3021,603011.XSHG,2017-09-29,85.8355,2.8563,7.0496,-78.4754
3022,603012.XSHG,2017-09-29,54.3162,2.2829,5.6854,-30.0524
3023,603015.XSHG,2017-09-29,66.2684,3.6758,6.5158,66.0169
3024,603016.XSHG,2017-09-29,89.9449,6.9575,14.4767,-20.6321
3025,603017.XSHG,2017-09-29,37.6906,3.0361,4.8704,-402.3418
3026,603018.XSHG,2017-09-29,28.0062,3.4059,2.9613,69.1977
3027,603019.XSHG,2017-09-29,102.94,8.1351,4.8935,44.8611
3028,603020.XSHG,2017-09-29,27.3404,2.4747,1.969,-11.5825
3029,603021.XSHG,2017-09-29,93.4462,3.1159,6.1131,-8.4531
3030,603022.XSHG,2017-09-29,115.7096,5.3491,5.8052,-264.0788
3031,603023.XSHG,2017-09-29,52.4572,7.4018,22.2003,316.5705
3032,603025.XSHG,2017-09-29,46.4963,9.155,16.6201,-884.4323
3033,603026.XSHG,2017-09-29,40.2782,4.1918,1.3965,131.1604
3034,603027.XSHG,2017-09-29,58.4084,7.9411,8.2966,-47.88399999999999
3035,603028.XSHG,2017-09-29,104.2183,4.2829,5.4734,-59.0603
3036,603029.XSHG,2017-09-29,156.5659,3.7383,12.6661,74.9405
3037,603030.XSHG,2017-09-29,42.1791,2.9865,1.1637,17.9069
3038,603031.XSHG,2017-09-29,60.5751,4.4719999999999995,1.6013,91.5973
3039,603032.XSHG,2017-09-29,218.9653,15.2032,27.4265,-193.0392
3040,603033.XSHG,2017-09-29,48.4301,2.7445,3.55,28.5861
3041,603035.XSHG,2017-09-29,23.5674,2.576,3.9689,-76.2399
3042,603036.XSHG,2017-09-29,83.5984,4.695,22.0885,14.3238
3043,603037.XSHG,2017-09-29,31.7156,4.9747,8.5503,17.0864
3044,603038.XSHG,2017-09-29,32.3038,3.7112,5.1894,30.4319
3045,603039.XSHG,2017-09-29,60.0888,8.2226,7.7618,14.5822
3046,603040.XSHG,2017-09-29,53.5101,7.4898,19.5223,68.5559
3047,603041.XSHG,2017-09-29,44.0163,3.9064,9.01,-193.0501
3048,603042.XSHG,2017-09-29,55.0045,5.9168,4.8803,22.7762
3049,603043.XSHG,2017-09-29,32.9745,6.5521,4.5092,12.4668
3050,603050.XSHG,2017-09-29,61.7793,5.0646,5.6242,289.4152
3051,603055.XSHG,2017-09-29,56.5749,6.0704,5.7376,95.8625
3052,603058.XSHG,2017-09-29,97.9119,10.6224,28.2214,67.8716
3053,603060.XSHG,2017-09-29,45.1332,6.1701,8.0771,24.6699
3054,603063.XSHG,2017-09-29,33.2442,4.0049,10.7144,40.6892
3055,603066.XSHG,2017-09-29,50.3068,5.5479,8.4288,-46.3969
3056,603067.XSHG,2017-09-29,48.3274,3.8144,4.0898,-79.8495
3057,603069.XSHG,2017-09-29,71.8177,3.9518,3.8284,100.7926
3058,603077.XSHG,2017-09-29,45.227,1.921,5.0481,35.436
3059,603078.XSHG,2017-09-29,71.5083,6.5301,13.2087,36.1005
3060,603079.XSHG,2017-09-29,85.1259,7.0312,10.7585,74.6204
3061,603081.XSHG,2017-09-29,40.0622,6.1093,5.3235,17.0129
3062,603085.XSHG,2017-09-29,136.3294,6.7774,13.3004,20.412
3063,603086.XSHG,2017-09-29,32.3866,3.0635,3.3896,24.6086
3064,603088.XSHG,2017-09-29,158.7814,6.8909,12.0743,73.4409
3065,603089.XSHG,2017-09-29,40.5385,5.0945,4.3844,57.2025
3066,603090.XSHG,2017-09-29,69.9865,5.7212,8.9691,-125.1652
3067,603096.XSHG,2017-09-29,41.8745,5.7072,8.8604,-575.5374
3068,603098.XSHG,2017-09-29,41.6116,5.524,4.9876,55.1741
3069,603099.XSHG,2017-09-29,105.5003,4.7127,12.4755,-28.4388
3070,603100.XSHG,2017-09-29,33.6146,2.3948,1.4166,-37.5208
3071,603101.XSHG,2017-09-29,32.6555,3.1964,1.4459,-11.8001
3072,603106.XSHG,2017-09-29,58.6822,5.5443,7.2256,59.8051
3073,603108.XSHG,2017-09-29,49.6695,3.7691,2.6897,92.5029
3074,603111.XSHG,2017-09-29,46.8172,7.8958,5.3331,4021.5386
3075,603113.XSHG,2017-09-29,25.2704,5.1529,3.1403,56.9859
3076,603116.XSHG,2017-09-29,22.9882,2.25,2.3877,-727.4073
3077,603117.XSHG,2017-09-29,70.8556,2.5907,13.5947,14.5932
3078,603118.XSHG,2017-09-29,36.005,2.4881,1.5492,-20.9893
3079,603123.XSHG,2017-09-29,36.3658,1.5536,0.8773,-49.2407
3080,603126.XSHG,2017-09-29,62.056999999999995,5.4971,5.3965,1035.0302
3081,603127.XSHG,2017-09-29,93.3637,9.7766,19.959,69.5033
3082,603128.XSHG,2017-09-29,37.5043,2.5306,1.1285,39.494
3083,603129.XSHG,2017-09-29,43.0992,5.4426,2.9435,40.7818
3084,603131.XSHG,2017-09-29,56.2102,7.2712,7.6267,197.8593
3085,603133.XSHG,2017-09-29,105.4145,9.6558,16.0519,-224.5498
3086,603136.XSHG,2017-09-29,39.5911,3.8306,6.5038,720.4342
3087,603138.XSHG,2017-09-29,97.6341,13.128,9.0923,21.4052
3088,603139.XSHG,2017-09-29,44.6299,3.3185,7.4673,12.3681
3089,603157.XSHG,2017-09-29,18.2536,2.5122,1.1356,-18.0816
3090,603158.XSHG,2017-09-29,34.8605,4.8894,5.1752,94.89
3091,603159.XSHG,2017-09-29,75.6926,8.4896,5.8321,77.4649
3092,603160.XSHG,2017-09-29,41.8987,12.4255,11.6977,50.5812
3093,603165.XSHG,2017-09-29,34.8711,10.2995,5.7752,618.4317
3094,603166.XSHG,2017-09-29,44.0126,3.1141,5.3293,68.3765
3095,603167.XSHG,2017-09-29,19.934,1.8144,4.0512,-538.5674
3096,603168.XSHG,2017-09-29,22.585,3.5871,6.2113,321.6105
3097,603169.XSHG,2017-09-29,1080.1342,3.5876,4.8318,49.2198
3098,603177.XSHG,2017-09-29,80.8964,7.4749,4.3235,52.6493
3099,603178.XSHG,2017-09-29,39.2152,4.3869,2.4578,45.2423
3100,603179.XSHG,2017-09-29,40.9947,6.0741,2.6539,32.7493
3101,603180.XSHG,2017-09-29,46.7374,7.6428,4.4954,16.72
3102,603181.XSHG,2017-09-29,60.9378,5.4349,3.9707,393.6188
3103,603183.XSHG,2017-09-29,97.5421,9.0697,13.71,-415.5326
3104,603186.XSHG,2017-09-29,50.2738,8.2823,3.2373,108.1412
3105,603188.XSHG,2017-09-29,16.5665,3.0318,4.6698,-53.9635
3106,603189.XSHG,2017-09-29,63.5802,5.6674,19.9991,-219.5019
3107,603196.XSHG,2017-09-29,40.1213,3.7322,3.2633,18.5561
3108,603197.XSHG,2017-09-29,40.0852,4.8991,3.4125,9.2061
3109,603198.XSHG,2017-09-29,22.8053,4.1158,5.0334,-71.7844
3110,603199.XSHG,2017-09-29,47.1088,3.8992,9.119,-67.6511
3111,603200.XSHG,2017-09-29,51.2768,4.748,10.6258,8.818
3112,603203.XSHG,2017-09-29,39.6157,7.2138,14.520999999999999,-56.656000000000006
3113,603208.XSHG,2017-09-29,35.0309,4.3735,4.6439,191.4839
3114,603218.XSHG,2017-09-29,40.1415,4.7139999999999995,7.3982,177.4184
3115,603222.XSHG,2017-09-29,116.2904,7.478,10.6131,260.1607
3116,603223.XSHG,2017-09-29,52.6972,4.9442,1.1205,-56.0267
3117,603225.XSHG,2017-09-29,19.6584,3.9581,1.0756,49.3351
3118,603226.XSHG,2017-09-29,36.2069,3.9639,3.5164,7.1359
3119,603227.XSHG,2017-09-29,-121.4244,4.0596,4.4021,-22.0667
3120,603228.XSHG,2017-09-29,36.464,7.5699,5.9115,58.1118
3121,603229.XSHG,2017-09-29,49.6283,5.7111,14.181,10.9841
3122,603232.XSHG,2017-09-29,54.8152,6.6717,13.7626,13.4837
3123,603233.XSHG,2017-09-29,34.2764,6.2756,2.3183,256.541
3124,603238.XSHG,2017-09-29,67.5054,4.6092,6.6572,575.7284
3125,603239.XSHG,2017-09-29,31.2463,6.4184,8.5746,80.1597
3126,603258.XSHG,2017-09-29,46.4017,6.0524,19.8027,39.9748
3127,603266.XSHG,2017-09-29,35.8923,4.101,3.7522,63.3092
3128,603268.XSHG,2017-09-29,60.122,4.3676,5.9344,-72.9478
3129,603269.XSHG,2017-09-29,63.1113,4.026,4.331,14.2915
3130,603277.XSHG,2017-09-29,44.7795,7.0995,8.3721,-3785.905
3131,603286.XSHG,2017-09-29,72.6887,5.8935,8.1077,15.3698
3132,603288.XSHG,2017-09-29,40.3055,12.8102,9.3381,1231.0779
3133,603298.XSHG,2017-09-29,26.8571,3.7063,1.966,69.3508
3134,603299.XSHG,2017-09-29,63.2988,2.8862,2.432,263.8991
3135,603300.XSHG,2017-09-29,77.7985,4.1748,7.5246,-6.3246
3136,603303.XSHG,2017-09-29,23.4792,3.3703,2.0478,67.3348
3137,603305.XSHG,2017-09-29,79.7647,18.0477,27.1896,-11430.7852
3138,603306.XSHG,2017-09-29,26.6221,3.6275,7.5455,37.5744
3139,603308.XSHG,2017-09-29,87.8255,2.1683,4.5485,-4.2621
3140,603309.XSHG,2017-09-29,51.1281,4.9331,7.4272,210.1288
3141,603311.XSHG,2017-09-29,50.0291,5.6825,7.2324,-23.2446
3142,603313.XSHG,2017-09-29,29.8136,4.6625,3.4866,12.7052
3143,603315.XSHG,2017-09-29,205.0806,5.3459,13.120999999999999,15484.6611
3144,603316.XSHG,2017-09-29,49.1298,4.3526,4.8894,9.2644
3145,603318.XSHG,2017-09-29,112.3057,11.0648,12.3889,-166.1825
3146,603319.XSHG,2017-09-29,41.9199,5.0328,4.659,179.9996
3147,603320.XSHG,2017-09-29,85.2169,8.1067,7.8134,51.3514
3148,603321.XSHG,2017-09-29,67.5216,6.3052,7.8363,-50.5312
3149,603322.XSHG,2017-09-29,256.1586,9.7222,5.3632,72.4851
3150,603323.XSHG,2017-09-29,21.8931,1.8923,6.0399,-2.2569999999999997
3151,603326.XSHG,2017-09-29,41.528999999999996,4.965,4.2569,13.1793
3152,603328.XSHG,2017-09-29,27.2196,3.7576,5.0938,-526.4311
3153,603330.XSHG,2017-09-29,70.8602,4.2437,6.007000000000001,890.1352
3154,603331.XSHG,2017-09-29,44.2182,4.3977,4.5002,10.4524
3155,603333.XSHG,2017-09-29,-75.2861,2.6264,5.1411,-32.8332
3156,603335.XSHG,2017-09-29,70.047,5.6985,4.2674,15.5386
3157,603336.XSHG,2017-09-29,55.8657,5.0196,5.3164,120.97200000000001
3158,603337.XSHG,2017-09-29,37.29,5.2134,4.3115,14.1625
3159,603338.XSHG,2017-09-29,39.580999999999996,7.8758,10.2107,419.9596
3160,603339.XSHG,2017-09-29,39.6729,4.2214,6.9999,49.5833
3161,603345.XSHG,2017-09-29,31.0597,3.4939999999999998,1.7419,20.4703
3162,603355.XSHG,2017-09-29,40.5863,6.6283,4.0444,13.6033
3163,603357.XSHG,2017-09-29,43.9438,5.3235,8.3776,402.4858
3164,603358.XSHG,2017-09-29,24.4602,2.9906,2.5239,113.094
3165,603359.XSHG,2017-09-29,45.2977,3.9736,8.6155,55.5896
3166,603360.XSHG,2017-09-29,34.5883,7.4389,9.6216,14.8062
3167,603363.XSHG,2017-09-29,42.2411,5.04,0.7753,-90.6873
3168,603366.XSHG,2017-09-29,35.9418,1.7909,2.6968,12.1822
3169,603367.XSHG,2017-09-29,30.8317,2.1852,2.9678,29.7227
3170,603368.XSHG,2017-09-29,27.2934,3.0389,1.199,-27.381
3171,603369.XSHG,2017-09-29,23.0048,3.9951,7.1187,-35.5417
3172,603377.XSHG,2017-09-29,54.4967,8.2153,11.5416,-75.7684
3173,603378.XSHG,2017-09-29,34.3224,3.2959,3.3116,-43.873999999999995
3174,603380.XSHG,2017-09-29,44.4779,6.0643,5.0125,9.2878
3175,603383.XSHG,2017-09-29,55.4959,4.7549,19.7361,124.6778
3176,603385.XSHG,2017-09-29,28.4365,2.455,2.7661,12.6527
3177,603386.XSHG,2017-09-29,88.7577,8.8766,6.1736,784.823
3178,603387.XSHG,2017-09-29,43.0517,6.8408,17.2803,775.9234
3179,603388.XSHG,2017-09-29,69.3598,6.6757,7.5116,65.3911
3180,603389.XSHG,2017-09-29,45.1787,4.1015,6.1034,8.6897
3181,603393.XSHG,2017-09-29,25.3512,3.3186,6.0986,5.8403
3182,603398.XSHG,2017-09-29,77.0508,7.3501,15.3958,111.3373
3183,603399.XSHG,2017-09-29,58.9522,4.2272,4.6655,38.6899
3184,603416.XSHG,2017-09-29,41.922,5.8594,12.2345,-77.5447
3185,603421.XSHG,2017-09-29,41.937,7.1193,10.5058,29.9271
3186,603429.XSHG,2017-09-29,84.4113,12.7131,27.8847,-776.2746
3187,603444.XSHG,2017-09-29,26.5659,8.031,10.8363,72.2058
3188,603456.XSHG,2017-09-29,48.7664,2.7277,4.2271,63.7264
3189,603458.XSHG,2017-09-29,29.5414,3.9896,4.3608,-90.5308
3190,603488.XSHG,2017-09-29,46.001999999999995,4.2992,11.4496,-126.5235
3191,603496.XSHG,2017-09-29,56.9392,6.0166,13.5287,11.3368
3192,603500.XSHG,2017-09-29,55.4838,5.5272,15.675999999999998,-486.7202
3193,603501.XSHG,2017-09-29,77.1957,9.3413,4.9967,63.2236
3194,603505.XSHG,2017-09-29,125.2143,10.2881,22.5547,-767.7329
3195,603508.XSHG,2017-09-29,42.2154,3.2288,14.6359,-20.3266
3196,603515.XSHG,2017-09-29,39.9823,7.2437,3.7218,1371.2828
3197,603517.XSHG,2017-09-29,34.4769,6.5062,4.215,19.8694
3198,603518.XSHG,2017-09-29,32.3115,2.4265,2.8799,64.0402
3199,603519.XSHG,2017-09-29,52.5195,5.8959,3.8621,-63.6946
3200,603520.XSHG,2017-09-29,41.3594,4.187,4.8745,-122.8576
3201,603527.XSHG,2017-09-29,59.3506,6.0755,1.8078,153.4902
3202,603528.XSHG,2017-09-29,38.2741,5.8609,11.5292,-79.2772
3203,603533.XSHG,2017-09-29,33.2132,4.4448,2.7536,85.5476
3204,603535.XSHG,2017-09-29,40.9784,3.3565,4.8255,70.0291
3205,603536.XSHG,2017-09-29,29.3279,4.5037,2.8442,34.7886
3206,603538.XSHG,2017-09-29,49.2898,3.1695,6.0045,8.7743
3207,603555.XSHG,2017-09-29,50.7271,5.7223,4.7443,33.8303
3208,603556.XSHG,2017-09-29,28.2996,3.6602,6.166,30.8732
3209,603557.XSHG,2017-09-29,52.1587,7.8269,8.0868,153.1947
3210,603558.XSHG,2017-09-29,69.456,2.5268,7.8057,-191.3403
3211,603559.XSHG,2017-09-29,124.8835,10.1778,9.8771,47.0798
3212,603566.XSHG,2017-09-29,44.4424,4.7673,12.0001,-109.0258
3213,603567.XSHG,2017-09-29,27.6171,3.1816,5.2545,-86.1674
3214,603568.XSHG,2017-09-29,36.7559,7.0988,18.4547,66.0446
3215,603569.XSHG,2017-09-29,35.9949,6.4958,2.6112,29.7975
3216,603577.XSHG,2017-09-29,53.8952,3.9742,4.3041,20.8955
3217,603578.XSHG,2017-09-29,89.8168,9.9117,16.3519,49.6344
3218,603579.XSHG,2017-09-29,37.9848,6.5824,5.4514,9.6499
3219,603580.XSHG,2017-09-29,75.6118,6.7749,16.0619,14.6488
3220,603585.XSHG,2017-09-29,25.0594,3.718,3.6789,8.8638
3221,603586.XSHG,2017-09-29,30.6066,3.1631,4.4195,9.7658
3222,603588.XSHG,2017-09-29,50.7447,4.6001,4.9891,-45.8156
3223,603589.XSHG,2017-09-29,32.428000000000004,6.9384,9.4805,84.4118
3224,603595.XSHG,2017-09-29,75.5779,11.2956,15.3117,36253.1328
3225,603598.XSHG,2017-09-29,128.6166,7.2107,2.3994,56.6577
3226,603599.XSHG,2017-09-29,26.2036,2.5007,3.0766,1519.3044
3227,603600.XSHG,2017-09-29,35.5004,6.9778,2.8686,-1057.85
3228,603601.XSHG,2017-09-29,61.4922,5.1809,14.8568,-11.0291
3229,603602.XSHG,2017-09-29,83.9733,8.1338,8.8774,174.1999
3230,603603.XSHG,2017-09-29,90.5215,15.9953,8.8744,34.9399
3231,603606.XSHG,2017-09-29,62.8074,4.2356,1.8216,-1450.1647
3232,603608.XSHG,2017-09-29,30.9139,3.1883,3.0716,-57.4552
3233,603609.XSHG,2017-09-29,22.2284,2.5695,0.6069,35.6899
3234,603611.XSHG,2017-09-29,33.3618,3.141,2.8986,-336.5179
3235,603612.XSHG,2017-09-29,55.3978,8.0746,6.2223,194.8202
3236,603615.XSHG,2017-09-29,48.7091,3.2123,6.1393,11.0708
3237,603616.XSHG,2017-09-29,413.1555,8.1348,8.3623,403.6852
3238,603617.XSHG,2017-09-29,43.8753,5.7708,4.8429,10.4186
3239,603618.XSHG,2017-09-29,56.3786,2.8898,1.8562,39.7447
3240,603626.XSHG,2017-09-29,73.1269,8.1983,8.6235,33.2562
3241,603628.XSHG,2017-09-29,67.9169,5.4235,6.2061,70.1075
3242,603630.XSHG,2017-09-29,40.693000000000005,3.6439999999999997,5.8261,12.0102
3243,603633.XSHG,2017-09-29,63.8901,4.6098,8.9037,19.8328
3244,603636.XSHG,2017-09-29,129.5606,6.1376,10.9044,-232.1799
3245,603637.XSHG,2017-09-29,71.5104,4.8986,16.2757,19.469
3246,603638.XSHG,2017-09-29,45.1874,6.4462,9.7131,35.2303
3247,603639.XSHG,2017-09-29,32.2362,4.1234,5.0294,21.9692
3248,603648.XSHG,2017-09-29,70.1619,6.1579,7.8322,-137.4282
3249,603656.XSHG,2017-09-29,47.4478,5.1949,10.9036,50.6595
3250,603658.XSHG,2017-09-29,50.1506,13.9727,17.4769,-95.3184
3251,603660.XSHG,2017-09-29,43.5156,9.156,6.952000000000001,566.9604
3252,603663.XSHG,2017-09-29,77.5331,8.0895,10.599,83.3601
3253,603665.XSHG,2017-09-29,42.5371,4.074,4.79,91.4468
3254,603667.XSHG,2017-09-29,53.801,4.5219,4.7143,82.5338
3255,603668.XSHG,2017-09-29,47.2835,5.5823,4.6022,1570.4688
3256,603669.XSHG,2017-09-29,41.1036,4.7951,9.5173,535.3876
3257,603676.XSHG,2017-09-29,62.4934,8.7564,17.8832,-69.7439
3258,603677.XSHG,2017-09-29,45.8679,4.7879,3.5558,203.7707
3259,603678.XSHG,2017-09-29,56.455,5.2585,7.6465,395.5989
3260,603679.XSHG,2017-09-29,51.5289,5.4986,6.1039,10.8899
3261,603686.XSHG,2017-09-29,37.6461,6.9437,3.3473,-39.7314
3262,603688.XSHG,2017-09-29,65.4223,4.8506,11.924000000000001,-61.4825
3263,603689.XSHG,2017-09-29,49.7793,2.9726,2.2002,71.1182
3264,603690.XSHG,2017-09-29,90.8716,10.2164,13.484000000000002,52.1445
